flow_id,packet_count,byte_count,upload_bytes,download_bytes,upload_packets,download_packets,byte_ratio_up_down,packet_ratio_up_down,direction_imbalance,flow_duration,iat_mean,iat_std,iat_min,iat_max,iat_median,pkt_size_mean,pkt_size_std,pkt_q10,pkt_q25,pkt_q50,pkt_q75,pkt_q90,frac_small_pkts,first4_up_mean,first4_up_std,first4_down_mean,first4_down_std,pkt_bin_p0,pkt_bin_p1,pkt_bin_p2,pkt_bin_p3,pkt_size_entropy,pkt_bin_up_p0,pkt_bin_up_p1,pkt_bin_up_p2,pkt_bin_up_p3,pkt_bin_down_p0,pkt_bin_down_p1,pkt_bin_down_p2,pkt_bin_down_p3,pkt_size_entropy_up,pkt_size_entropy_down,iat_up_q10,iat_up_median,iat_up_q90,iat_up_cv,iat_up_skew,iat_down_q10,iat_down_median,iat_down_q90,iat_down_cv,iat_down_skew,burst_iai_cv,burst_count,avg_burst_packets,avg_burst_bytes,max_burst_packets,max_burst_bytes,frac_bytes_in_bursts,burst_bytes_cv,burst_packets_cv,burst_count_ratio_download,burst_count_t20,avg_burst_bytes_t20,max_burst_bytes_t20,frac_bytes_in_bursts_t20,burst_count_t50,avg_burst_bytes_t50,max_burst_bytes_t50,frac_bytes_in_bursts_t50,burst_count_t200,avg_burst_bytes_t200,max_burst_bytes_t200,frac_bytes_in_bursts_t200,peak_rate_1s,peak_download_1s,peak_upload_1s,burst_count_download,avg_burst_bytes_download,max_burst_bytes_download,label,source_file
"('100.72.115.16', '142.251.167.132', 49054, 443, 6)_seg0",127,102915,6098,96817,51,76,0.059252781421561485,0.4015748031496063,0.881494437156877,170.40956139564514,1.3524568364733742,8.659214188039304,0.0,58.56510925292969,5.0187110900878906e-05,810.3543307086615,681.926769194638,66.0,66.0,1466.0,1466.0,1466.0,0.3779527559055118,543.0,570.0763106812982,768.0,698.0057306355013,0.44881889763779176,0.023622047244094304,0.01574803149606287,0.5118110236220432,0.8562246767191425,0.9411764705882169,0.03921568627450903,0.0,0.019607843137254517,0.1184210526315774,0.013157894736841933,0.026315789473683866,0.8421052631578837,0.26116008596552853,0.5500776443367934,5.5837631225585935e-05,0.0004405975341796875,0.02668178081512451,3.9581357236744386,3.718511504982018,3.31878662109375e-05,5.650520324707031e-05,0.003622198104858402,4.902148531998129,4.710340636920433,5.19570601951985,85,1.4941176470588236,1210.764705882353,7,10262,1.0,1.3260604556098807,0.5681308348830038,0.4823529411764706,85,1210.764705882353,10262,1.0,85,1210.764705882353,10262,1.0,85,1210.764705882353,10262,1.0,101970.0,96475.0,5495.0,41,2361.390243902439,10262,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '142.251.167.132', 55346, 443, 17)_seg0",20,17846,5712,12134,9,11,0.3200717247562479,0.45,0.3598565504875042,0.033522844314575195,0.001764360227082905,0.0030316158256438065,1.621246337890625e-05,0.010013103485107422,0.00030803680419921875,892.3,656.9619547584167,84.9,160.0,1294.0,1294.0,1294.0,0.2,1294.0,0.0,1305.0,869.8108989889699,0.34999999999998255,0.0,0.09999999999999501,0.5499999999999725,0.926506603289533,0.5555555555554939,0.0,0.0,0.44444444444439507,0.18181818181816528,0.0,0.18181818181816528,0.6363636363635785,0.6869615765973234,0.9075352941050093,5.2261352539062504e-05,0.002976536750793457,0.010149621963500976,0.9366720971560412,0.5334411605068226,3.757476806640625e-05,0.0004355907440185547,0.008505010604858398,1.6511457414890693,1.5765646072151402,1.1897862285573315,11,1.8181818181818181,1622.3636363636363,5,7722,1.0,1.2881489302753422,0.6557438524298395,0.45454545454545453,11,1622.3636363636363,7722,1.0,11,1622.3636363636363,7722,1.0,11,1622.3636363636363,7722,1.0,17846.0,12134.0,5712.0,5,2426.8,7722,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '142.251.179.101', 42772, 443, 6)_seg0",22,8867,2952,5915,13,9,0.3329198150445472,0.5909090909090909,0.3341603699109056,0.036765336990356445,0.0017507303328741165,0.00360660827862711,0.0,0.01270747184753418,0.00010156631469726562,403.04545454545456,549.9520208223729,66.0,66.0,82.0,469.0,1466.0,0.5909090909090909,543.25,570.0865614097564,418.0,605.0718965544507,0.7272727272726943,0.045454545454543395,0.045454545454543395,0.18181818181817358,0.8225607715257677,0.8461538461537811,0.076923076923071,0.0,0.076923076923071,0.5555555555554939,0.0,0.11111111111109877,0.3333333333332963,0.5359610497090693,0.9368883075390159,6.532669067382812e-06,0.00021004676818847656,0.010888719558715822,1.5249833952491791,1.1881812822047282,1.2016296386718751e-05,0.00027561187744140625,0.010750889778137207,1.527726552752994,1.1260126089821259,1.6010635313605905,13,1.6923076923076923,682.0769230769231,3,2932,1.0,1.343150249544516,0.48532173872840917,0.46153846153846156,13,682.0769230769231,2932,1.0,13,682.0769230769231,2932,1.0,13,682.0769230769231,2932,1.0,8867.0,5915.0,2952.0,6,985.8333333333334,2932,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '142.251.179.102', 42234, 443, 6)_seg0",80,39487,5564,33923,36,44,0.14090713399346622,0.45,0.7181857320130676,171.16647672653198,2.1666642623611643,10.856933118819583,0.0,58.35853457450867,0.0001552104949951172,493.5875,621.6754316713425,66.0,66.0,105.0,1424.75,1466.0,0.425,543.25,570.0865614097564,418.0,605.0718965544507,0.6749999999999916,0.04999999999999938,0.012499999999999845,0.26249999999999674,0.8209605452846033,0.8888888888888642,0.08333333333333101,0.0,0.027777777777777006,0.4999999999999886,0.02272727272727221,0.02272727272727221,0.4545454545454442,0.4113137785784551,0.8769719192600165,0.00011372566223144534,0.00168609619140625,0.2956840038299562,3.2510760677758928,2.9685457580584433,2.384185791015625e-07,0.00024366378784179688,0.1992595672607428,3.637516761263784,3.3870726045609514,4.104476161007938,55,1.4545454545454546,717.9454545454546,5,3692,1.0,1.4445865481755957,0.626248752493337,0.4727272727272727,55,717.9454545454546,3692,1.0,55,717.9454545454546,3692,1.0,55,717.9454545454546,3692,1.0,38542.0,33581.0,4961.0,26,1304.7307692307693,3692,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '142.251.179.119', 39780, 443, 6)_seg0",333,235990,13926,222064,126,207,0.05901097504131531,0.3783783783783784,0.8819780499173694,182.85076332092285,0.5507553112075989,5.395518441517731,0.0,58.48382520675659,4.8279762268066406e-05,708.6786786786787,700.2794865016901,66.0,66.0,225.0,1466.0,1466.0,0.37237237237237236,539.5,569.9673236247846,418.0,605.0718965544507,0.498498498498497,0.06606606606606587,0.012012012012011975,0.4234234234234221,0.9435381992030552,0.8650793650793582,0.12698412698412598,0.0,0.007936507936507874,0.2753623188405784,0.028985507246376673,0.01932367149758445,0.6763285024154557,0.4258189012466117,0.7985178478947418,5.9890747070312504e-05,0.0004315376281738281,0.24685363769531377,5.959715419462807,6.213779972296339,3.4928321838378906e-05,0.00018918514251708984,0.040828585624694824,7.698159010879755,8.095726276492504,7.953565511542483,221,1.506787330316742,1067.8280542986424,6,8796,1.0,1.2938704376765455,0.48748645976431365,0.502262443438914,225,1048.8444444444444,8796,1.0,221,1067.8280542986424,8796,1.0,217,1087.5115207373271,8796,1.0,58036.0,55646.0,4754.0,111,2000.5765765765766,8796,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '142.251.179.132', 53296, 443, 6)_seg0",33,14958,3281,11677,18,15,0.21934750635111647,0.5454545454545454,0.5613049872977671,0.05503344535827637,0.0017197951674461365,0.003902167206727626,2.384185791015625e-07,0.012378692626953125,3.445148468017578e-05,453.27272727272725,593.0935984555268,66.0,66.0,74.0,852.0,1466.0,0.6060606060606061,540.0,569.9789469796231,418.0,605.0718965544507,0.6969696969696758,0.030303030303029384,0.030303030303029384,0.24242424242423508,0.8070560675328702,0.8888888888888395,0.05555555555555247,0.0,0.05555555555555247,0.46666666666663553,0.0,0.06666666666666222,0.46666666666663553,0.42584844923858145,0.8918673953172509,1.349449157714844e-05,5.245208740234375e-05,0.012404346466064453,1.638354826533174,1.2207177942900262,2.7012825012207034e-05,0.00011289119720458984,0.012709021568298342,1.7122999097741305,1.376276383343867,2.008355202887822,24,1.375,623.25,3,2086,1.0,1.110434087980748,0.5479739793943021,0.5,24,623.25,2086,1.0,24,623.25,2086,1.0,24,623.25,2086,1.0,14958.0,11677.0,3281.0,12,973.0833333333334,1598,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '142.251.179.132', 53304, 443, 6)_seg0",288,154426,13963,140463,122,166,0.09041871187494334,0.4236111111111111,0.8191625762501134,212.77783393859863,0.741386180970727,6.0281317032514385,0.0,58.944223403930664,0.0001728534698486328,536.2013888888889,634.5688779253237,66.0,66.0,105.0,1466.0,1466.0,0.4201388888888889,540.0,569.9789469796231,418.0,605.0718965544507,0.6180555555555534,0.05208333333333315,0.03819444444444431,0.29166666666666563,0.9353782437743323,0.9098360655737631,0.07377049180327809,0.008196721311475343,0.008196721311475343,0.4036144578313229,0.036144578313252795,0.060240963855421326,0.499999999999997,0.35703027799805115,1.0020204167202713,5.1975250244140625e-05,0.0008101463317871094,0.2461254596710205,5.225144682853599,5.590688949537727,4.067420959472657e-05,0.0002472400665283203,0.06427526473999016,6.135227550693451,6.610001953692475,6.730517820174922,199,1.4472361809045227,776.0100502512563,4,4332,1.0,1.3593973880919565,0.46775872552881315,0.49246231155778897,200,772.13,4332,1.0,199,776.0100502512563,4332,1.0,198,779.929292929293,4332,1.0,71697.0,69789.0,4320.0,98,1433.295918367347,4332,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '151.101.193.91', 41074, 443, 6)_seg0",16,1338,603,735,7,9,0.45067264573991034,0.4375,0.09865470852017937,112.07881736755371,7.471921157836914,19.049439771576274,4.76837158203125e-07,58.33578038215637,0.0025186538696289062,83.625,18.701186459687523,66.0,66.0,84.0,105.0,105.0,0.625,88.5,17.03672503740082,85.5,19.5,0.9999999999999376,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.9999999999998889,0.0,0.0,0.0,0.0,0.0,0.011194109916687012,0.03871011734008789,55.98950445652008,1.41418522769486,0.7154602191795607,4.4870376586914067e-05,0.0031557083129882812,55.07459540367126,1.7334383869323193,1.1627674085256987,1.732019702564472,9,1.7777777777777777,148.66666666666666,4,288,1.0,0.5622216869536597,0.5796011559681555,0.3333333333333333,10,133.8,288,1.0,9,148.66666666666666,288,1.0,9,148.66666666666666,288,1.0,537.0,288.0,249.0,3,245.0,288,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.10', 39388, 443, 17)_seg0",17,14243,5668,8575,8,9,0.3979498701116338,0.47058823529411764,0.20410025977673243,0.027407407760620117,0.0017129629850387573,0.0035294964792145635,2.384185791015625e-07,0.013771295547485352,0.00021398067474365234,837.8235294117648,557.2187483960082,80.2,125.0,1294.0,1294.0,1294.0,0.17647058823529413,1294.0,0.0,991.75,523.5123565876931,0.3529411764705675,0.0,0.05882352941176125,0.5882352941176126,0.8463658296262875,0.4999999999999375,0.0,0.0,0.4999999999999375,0.22222222222219754,0.0,0.11111111111109877,0.6666666666665926,0.6931471805599453,0.8486855577264172,3.4475326538085936e-05,0.0024957656860351562,0.009839916229248048,1.196361269920055,1.2493091901982396,9.584426879882813e-06,0.00015532970428466797,0.004329419136047362,1.8169033598490587,1.9998464949972088,1.3329606002004994,9,1.8888888888888888,1582.5555555555557,5,6434,1.0,1.192119918877989,0.6809315825167116,0.4444444444444444,9,1582.5555555555557,6434,1.0,9,1582.5555555555557,6434,1.0,9,1582.5555555555557,6434,1.0,14243.0,8575.0,5668.0,4,2143.75,6434,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.10', 60536, 443, 6)_seg0",419,462443,14482,447961,177,242,0.03131629195381917,0.4224343675417661,0.9373674160923616,0.3277099132537842,0.0007839950077841727,0.011967370365626449,0.0,0.24440908432006836,4.792213439941406e-05,1103.6825775656325,1024.9511761848985,54.0,66.0,1462.0,1462.0,2858.0,0.41766109785202865,236.75,291.1471921554457,766.0,696.0057471027089,0.4248210023866338,0.004773269689737458,0.002386634844868729,0.5680190930787575,0.7248776343686245,0.9774011299434974,0.005649717514124262,0.005649717514124262,0.011299435028248523,0.020661157024793302,0.0041322314049586605,0.0,0.9752066115702439,0.13148453365159374,0.12731997595745304,5.316734313964844e-05,0.00011837482452392578,0.000849604606628418,10.248181874358732,13.062165052292952,4.8160552978515625e-05,0.00010371208190917969,0.0003025531768798828,11.98216653096568,15.3286219854899,13.619520311466248,334,1.2544910179640718,1384.559880239521,5,5716,1.0,1.0239722446817383,0.3836547990520793,0.5,334,1384.559880239521,5716,1.0,334,1384.559880239521,5716,1.0,334,1384.559880239521,5716,1.0,462443.0,447961.0,14482.0,167,2682.4011976047905,5716,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.170', 36488, 443, 6)_seg0",937,1157129,30732,1126397,406,531,0.026558836568783602,0.43329775880469584,0.9468823268624328,115.97076153755188,0.12390038625806825,1.102015457424984,0.0,10.228953123092651,4.184246063232422e-05,1234.9295624332979,1230.7039353429586,66.0,66.0,1462.0,2858.0,2858.0,0.4471718249733191,236.75,291.1471921554457,766.0,696.0057471027089,0.45144076840981806,0.0042689434364994614,0.0032017075773745963,0.5410885805763068,0.7330413133293621,0.990147783251229,0.002463054187192112,0.002463054187192112,0.004926108374384224,0.039548022598869984,0.0056497175141242825,0.003766478342749522,0.9510357815442543,0.06556489855255432,0.2257618155858696,8.497238159179687e-05,9.465217590332031e-05,0.0009803295135498062,5.817106848920372,5.753198122271823,4.0531158447265625e-05,9.322166442871094e-05,0.000538659095764161,6.680112456035629,6.646662178989313,8.18270026241733,795,1.1786163522012578,1455.508176100629,6,11300,1.0,1.029237160880686,0.37660876913232033,0.49937106918238994,797,1451.8557089084065,11300,1.0,795,1455.508176100629,11300,1.0,795,1455.508176100629,11300,1.0,1155257.0,1125539.0,29718.0,397,2837.272040302267,11300,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.170', 54342, 443, 17)_seg0",15,12832,5541,7291,7,8,0.43181109725685785,0.4666666666666667,0.13637780548628428,0.020996570587158203,0.0014997550419398717,0.00319511603203729,0.0,0.009932756423950195,4.291534423828125e-05,855.4666666666667,710.6634333885173,77.8,140.0,1267.0,1294.0,1294.0,0.2,1294.0,0.0,1304.75,870.1612997025321,0.3999999999999733,0.06666666666666222,0.0,0.5333333333332978,0.8823109245150755,0.4285714285713673,0.0,0.0,0.5714285714284898,0.37499999999995315,0.12499999999998437,0.0,0.4999999999999375,0.6829081047004717,0.9743147528693494,1.4185905456542969e-05,0.0009095668792724609,0.009574532508850098,1.2356291220306947,0.70012951702834,1.745223999023438e-05,3.600120544433594e-05,0.004251289367675785,2.3528084132217044,2.0398299529110915,1.2486200666712048,7,2.142857142857143,1833.142857142857,4,6401,1.0,1.1102970667672005,0.5249338582672092,0.42857142857142855,7,1833.142857142857,6401,1.0,7,1833.142857142857,6401,1.0,7,1833.142857142857,6401,1.0,12832.0,7291.0,5541.0,3,2430.3333333333335,6401,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.198', 36149, 443, 17)_seg0",16,14205,5664,8541,8,8,0.3987328405491024,0.5,0.20253431890179513,0.02261519432067871,0.0015076796213785808,0.002699490934896995,0.0,0.00942373275756836,0.0002925395965576172,887.8125,817.4138501051655,79.0,123.0,934.5,1294.0,1906.0,0.1875,1294.0,0.0,1610.75,1015.632653817314,0.4374999999999727,0.0624999999999961,0.0,0.4999999999999688,0.8815322611881637,0.4999999999999375,0.0,0.0,0.4999999999999375,0.37499999999995315,0.12499999999998437,0.0,0.4999999999999375,0.6931471805599453,0.9743147528693494,2.5844573974609376e-05,0.0017843246459960938,0.008154439926147462,1.0805915198038945,0.8375162299899873,6.766319274902345e-05,0.00017213821411132812,0.004719972610473635,1.6818368213075956,1.8556378214371498,1.2089225277388864,9,1.7777777777777777,1578.3333333333333,3,6358,1.0,1.1803077311312955,0.5153882032019177,0.4444444444444444,9,1578.3333333333333,6358,1.0,9,1578.3333333333333,6358,1.0,9,1578.3333333333333,6358,1.0,14205.0,8541.0,5664.0,4,2135.25,6358,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.198', 51142, 443, 6)_seg0",861,978522,27276,951246,349,512,0.02787469264870897,0.40534262485482,0.9442506147025821,115.6412456035614,0.13446656465530396,1.1495188472217328,0.0,10.231412410736084,3.790855407714844e-05,1136.4947735191638,1060.9320509606139,66.0,66.0,1462.0,1462.0,2858.0,0.4262485481997677,236.75,291.1471921554457,766.0,696.0057471027089,0.42973286875725847,0.0011614401858304284,0.004645760743321714,0.5644599303135882,0.7185606127363493,0.9885386819484212,0.0,0.005730659025787949,0.005730659025787949,0.0488281249999999,0.001953124999999996,0.003906249999999992,0.9453124999999981,0.070557845990224,0.23444320934873697,7.38382339477539e-05,8.356571197509766e-05,0.0008719921112060548,5.3951552752628515,5.293000495906815,3.719329833984375e-05,7.319450378417969e-05,0.00022077560424804688,6.575356674788928,6.520409030043091,7.59919983837872,683,1.2606149341142021,1432.6822840409957,7,5782,1.0,1.001290176839211,0.42668979367250964,0.4992679355783309,684,1430.5877192982457,5782,1.0,683,1432.6822840409957,5782,1.0,683,1432.6822840409957,5782,1.0,976650.0,950388.0,26262.0,341,2789.5777126099706,5782,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.41', 47605, 443, 17)_seg0",1839,2153890,67925,2085965,760,1079,0.03153596516070923,0.4132680804785209,0.9369280696785816,5.094106197357178,0.0027715485295740903,0.09759023630373391,0.0,4.1423258781433105,3.4809112548828125e-05,1171.2289287656336,1062.928210130761,75.0,76.0,1294.0,2546.0,2546.0,0.4110929853181077,1294.0,0.0,1609.25,1024.7334714451363,0.41653072321914064,0.0016313213703099503,0.002175095160413267,0.5796628602501357,0.7046959364208144,0.9881578947368408,0.0013157894736842088,0.0,0.01052631578947367,0.013901760889712685,0.001853568118628358,0.003707136237256716,0.9805375347544014,0.06843530590102953,0.1111229562121333,6.551742553710938e-05,7.605552673339844e-05,0.000276279449462891,22.794443452487336,26.740183956993175,3.24249267578125e-05,7.021427154541016e-05,0.00020303726196289066,27.28965147823542,31.860462324196654,31.647715414207372,1486,1.237550471063257,1449.4549125168237,8,12772,1.0,1.102962268007761,0.5182027275888169,0.4993270524899058,1487,1448.4801613987895,12772,1.0,1486,1449.4549125168237,12772,1.0,1486,1449.4549125168237,12772,1.0,2135140.0,2076201.0,58939.0,742,2811.2735849056603,12772,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.41', 59860, 443, 6)_seg0",520,602402,17752,584650,211,309,0.029468693663035648,0.40576923076923077,0.9410626126739287,115.42310452461243,0.222395191762259,1.4753862891654759,0.0,10.231720685958862,4.8160552978515625e-05,1158.4653846153847,1155.0515001646222,66.0,66.0,1462.0,1462.0,2858.0,0.4307692307692308,236.75,291.1471921554457,766.0,696.0057471027089,0.4326923076923068,0.0019230769230769193,0.0019230769230769193,0.5634615384615373,0.7097650328485591,0.9810426540284314,0.004739336492890973,0.004739336492890973,0.009478672985781946,0.05825242718446583,0.0,0.0,0.9417475728155309,0.11366341988814568,0.2221316898782138,9.510517120361328e-05,0.00010752677917480469,0.001232910156249996,4.1565344051057105,3.9863242066442037,4.410743713378906e-05,9.72747802734375e-05,0.0008262634277343751,5.08104834681621,4.965636670213655,5.871210912997433,410,1.2682926829268293,1469.2731707317073,5,15615,1.0,1.1353955334806238,0.37850922151118704,0.5,410,1469.2731707317073,15615,1.0,410,1469.2731707317073,15615,1.0,409,1472.8655256723716,15747,1.0,600530.0,583726.0,16804.0,205,2851.951219512195,15615,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.135.41', 59866, 443, 6)_seg0",547,610941,23726,587215,226,321,0.038835173936599444,0.41316270566727603,0.9223296521268011,116.14218521118164,0.2127146249289041,1.438869091970212,0.0,10.231687545776367,4.756450653076172e-05,1116.893967093236,1060.1817165565653,66.0,66.0,1462.0,1462.0,2858.0,0.42778793418647165,545.0,568.6079492937115,766.0,696.0057471027089,0.4332723948811692,0.010968921389396688,0.0,0.5557586837294323,0.7383478307731954,0.9601769911504382,0.01769911504424771,0.0,0.022123893805309637,0.06230529595015556,0.006230529595015556,0.0,0.9314641744548257,0.19473812880799485,0.2707134961019319,9.512901306152344e-05,0.00010728836059570312,0.0024418830871582,4.283217074353971,4.124699282710206,4.4345855712890625e-05,9.882450103759766e-05,0.000872087478637696,5.15012218704196,5.041990026671524,5.949334230114651,426,1.284037558685446,1434.1338028169014,5,8640,1.0,1.0572765844062948,0.4212416512413077,0.49765258215962443,427,1430.7751756440282,8640,1.0,426,1434.1338028169014,8640,1.0,425,1437.5082352941176,8640,1.0,609135.0,586357.0,22778.0,212,2769.882075471698,8640,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.152.162', 38467, 443, 17)_seg0",12,11458,4246,7212,6,6,0.37057078024087975,0.5,0.25885843951824056,0.02187514305114746,0.001988649368286133,0.0035680991381880707,2.384185791015625e-07,0.010362863540649414,0.00016808509826660156,954.8333333333334,1129.1897414616476,74.2,109.75,374.0,1294.0,2401.9000000000005,0.25,1013.75,485.4072388211779,1745.75,1495.6358806541116,0.4999999999999583,0.08333333333332639,0.0,0.41666666666663194,0.9184277849930976,0.4999999999999167,0.0,0.0,0.4999999999999167,0.4999999999999167,0.16666666666663887,0.0,0.33333333333327775,0.6931471805599453,1.0114042647073518,3.662109375e-05,0.0008320808410644531,0.010751628875732422,1.1582496111852911,0.4828472123023726,7.963180541992187e-06,9.799003601074219e-05,0.0064533233642578135,1.9348035724680435,1.499254472694746,0.8198870498198597,5,2.4,2291.6,3,6408,1.0,0.9692472400108028,0.3333333333331945,0.4,5,2291.6,6408,1.0,5,2291.6,6408,1.0,5,2291.6,6408,1.0,11458.0,7212.0,4246.0,2,3606.0,6408,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.217.152.162', 52784, 443, 6)_seg0",822,970658,26686,943972,345,477,0.027492690525396175,0.4197080291970803,0.9450146189492077,115.53937530517578,0.14073005518291812,1.1781399519373574,0.0,10.314633131027222,4.291534423828125e-05,1180.8491484184915,1137.8524246407494,66.0,66.0,1466.0,1466.0,2866.0,0.44525547445255476,237.0,291.58017765273416,768.0,698.0057306355013,0.44890510948905055,0.003649635036496346,0.003649635036496346,0.5437956204379555,0.7317898753782863,0.9884057971014464,0.0028985507246376725,0.0028985507246376725,0.005797101449275345,0.05870020964360574,0.00419287211740041,0.00419287211740041,0.9329140461215913,0.07525972394498541,0.277123680466701,8.58306884765625e-05,9.489059448242188e-05,0.0009623527526855467,5.37955448259911,5.277382825910741,4.220008850097656e-05,9.322166442871094e-05,0.0002745389938354492,6.359685131666213,6.298006729927703,7.579128517390433,676,1.2159763313609468,1435.8846153846155,7,5732,1.0,1.0053306827152781,0.429597167469466,0.5,676,1435.8846153846155,5732,1.0,676,1435.8846153846155,5732,1.0,675,1438.0118518518518,5732,1.0,954148.0,933160.0,20988.0,338,2792.816568047337,5732,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.232.21.102', 38008, 123, 17)_seg0",2,180,90,90,1,1,0.5,0.5,0.0,0.03808999061584473,0.03808999061584473,0.0,0.03808999061584473,0.03808999061584473,0.03808999061584473,90.0,0.0,90.0,90.0,90.0,90.0,90.0,1.0,90.0,0.0,90.0,0.0,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,2,1.0,90.0,1,90,1.0,0.0,0.0,0.5,2,90.0,90,1.0,2,90.0,90,1.0,2,90.0,90,1.0,180.0,90.0,90.0,1,90.0,90,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.253.115.95', 49240, 443, 17)_seg0",31,20106,6456,13650,13,18,0.3210981796478663,0.41935483870967744,0.3578036407042674,1.6794230937957764,0.055980769793192546,0.2875911183431327,0.0,1.6044371128082275,0.00016427040100097656,648.5806451612904,546.7375247005758,73.0,82.0,369.0,1294.0,1294.0,0.2903225806451613,1294.0,0.0,991.75,523.5123565876931,0.38709677419353594,0.12903225806451196,0.09677419354838399,0.38709677419353594,1.224994497859472,0.538461538461497,0.153846153846142,0.0,0.307692307692284,0.27777777777776236,0.11111111111110494,0.16666666666665741,0.4444444444444198,0.9839614460010255,1.2589910288554196,2.5582313537597666e-05,0.0010765790939331055,0.020511031150817875,3.1846716307657434,3.0137900056929876,2.7751922607421876e-05,0.0002167224884033203,0.013388824462890626,3.897704810650158,3.749073307303862,3.6890740516682086,17,1.8235294117647058,1182.7058823529412,6,7746,1.0,1.5737048456491103,0.7096774193544495,0.47058823529411764,17,1182.7058823529412,7746,1.0,17,1182.7058823529412,7746,1.0,17,1182.7058823529412,7746,1.0,15514.0,9976.0,5538.0,8,1706.25,7746,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.253.115.95', 60732, 443, 6)_seg0",48,27941,3963,23978,21,27,0.14183458000787375,0.4375,0.7163308399842525,0.4114964008331299,0.008755242570917657,0.04265448523371968,0.0,0.2965102195739746,7.987022399902344e-05,582.1041666666666,797.021675771309,66.0,66.0,105.0,1144.25,1466.0,0.4791666666666667,541.75,570.0299882462325,1467.0,1397.0035790934826,0.624999999999987,0.0833333333333316,0.0416666666666658,0.24999999999999478,0.9798203223053885,0.8571428571428164,0.09523809523809071,0.0,0.047619047619045354,0.444444444444428,0.07407407407407134,0.07407407407407134,0.40740740740739234,0.5010469137590965,1.1118251430236676,6.194114685058594e-05,0.0003858804702758789,0.01981880664825441,3.294324605149447,4.040210445659098,0.0,0.00011622905731201172,0.01606309413909912,3.787083867463713,4.733104723611936,3.7195578696580536,29,1.6551724137931034,963.4827586206897,4,5201,1.0,1.4237374110907044,0.5994789404137277,0.4827586206896552,29,963.4827586206897,5201,1.0,29,963.4827586206897,5201,1.0,29,963.4827586206897,5201,1.0,27548.0,23846.0,3702.0,14,1712.7142857142858,5201,0,youtube_20260429162913_00001.pcapng
"('100.72.115.16', '172.253.62.94', 60700, 443, 6)_seg0",20,6391,1632,4759,12,8,0.2553590987325927,0.6,0.48928180253481457,0.04571676254272461,0.002406145396985506,0.003623010490951264,3.0994415283203125e-06,0.01127004623413086,0.00022983551025390625,319.55,492.9098776652787,64.8,66.0,74.0,141.25,1403.0,0.65,232.75,284.21943547196065,768.0,698.0057306355013,0.7999999999999601,0.0,0.049999999999997505,0.1499999999999925,0.6128694524619496,0.9166666666665902,0.0,0.08333333333332639,0.0,0.6249999999999218,0.0,0.0,0.37499999999995315,0.2868359830561607,0.6615632381579821,4.458427429199219e-05,0.0018582344055175781,0.010181188583374023,1.0082096225997261,0.580601719055565,5.373954772949219e-05,0.0018587112426757812,0.011022233963012697,0.9972495316198772,0.31915105699079166,1.4484016573338183,15,1.3333333333333333,426.06666666666666,3,1532,1.0,1.2948271662444322,0.4472135954996225,0.4666666666666667,15,426.06666666666666,1532,1.0,15,426.06666666666666,1532,1.0,15,426.06666666666666,1532,1.0,6391.0,4759.0,1632.0,7,679.8571428571429,1532,0,youtube_20260429162913_00001.pcapng
